hike_url,similar,score,rank
https://www.hikingupward.com/JNF/ElkGardenBuzzardRock/,https://www.hikingupward.com/SNP/DoubleBearRocks/,0.818874,12
https://www.hikingupward.com/JNF/ElkGardenBuzzardRock/,https://www.hikingupward.com/GWNF/MenekaPeak/,0.816014,13
https://www.hikingupward.com/JNF/ElkGardenBuzzardRock/,https://www.hikingupward.com/GWNF/KennedyPeak/,0.807662,14
https://www.hikingupward.com/JNF/ElkGardenBuzzardRock/,https://www.hikingupward.com/GWNF/BillKruszkaOverlook/,0.805146,15
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/NCSP/MorrowMountainSugarloafMountain/,0.869922,1
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/OWVH/CacaponResortStatePark/,0.840956,2
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/GWNF/BuzzardRock/,0.839883,3
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/SNP/BigRun/,0.837691,4
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/GWNF/ThreeTopMountain/,0.82737,5
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/GWNF/ShawlGap/,0.824555,6
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/OVH/KeysGapBuzzardRocks/,0.819803,7
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/SNP/HightopMountain/,0.816307,8
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/SNP/BroadHollow/,0.81016,9
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/SNP/DoubleBearRocks/,0.8003,10
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/GWNF/EagleRock/,0.791934,11
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/OVH/LoudounHeights/,0.790377,12
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/JNF/MountainLakeWilderness/,0.787375,13
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/GWNF/OtterCreek/,0.785833,14
https://www.hikingupward.com/JNF/GreatChannels/,https://www.hikingupward.com/PNF/SetrockCreekFallsSouthToeRiver/,0.785532,15
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/JNF/CoveMountain/,0.829596,1
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/GWNF/LongMountainRidge/,0.82737,2
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/JNF/TerrapinMountain/,0.820978,3
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/NNF/AlbertMountainLookoutTower/,0.814222,4
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/MNF/SmokeCampKnob/,0.811387,5
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/PNF/BaldKnobRidgePinnacle/,0.81016,6
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/OVH/BeardsMountain/,0.806621,7
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/GWNF/SaltlogGapLoop/,0.794924,8
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/SNP/HogbackMountain/,0.789675,9
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/NCSP/MooresKnob/,0.765183,10
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/SNP/BroadHollow/,0.764024,11
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/GWNF/MiddleMountain/,0.763938,12
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/GWNF/GerhardShelter/,0.763587,13
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/GWNF/VeachGapSouthForkOverlook/,0.751743,14
https://www.hikingupward.com/JNF/HangingRock/,https://www.hikingupward.com/SNP/LewisPeak/,0.748554,15
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/GWNF/BigSchloss/,0.956612,1
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/GWNF/HighKnobTower/,0.945688,2
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/GWNF/TibbetKnob/,0.920824,3
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/GWNF/MountPleasant/,0.910786,4
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/SNP/FrazierDiscovery/,0.898691,5
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/GWNF/BuzzardRockNorth/,0.83857,6
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/NCSP/FlatTopTower/,0.836488,7
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/GWNF/ColdMountain/,0.834183,8
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/GWNF/KennedyPeak/,0.83324,9
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/GWNF/JawboneOverlook/,0.832899,10
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/GWNF/WoodstockTower/,0.814853,11
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/MNF/RohrbaughCliffs/,0.803633,12
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/GSMNP/MountSterling/,0.796235,13
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/NCSP/MtJefferson/,0.788783,14
https://www.hikingupward.com/JNF/HangingRockObservatory/,https://www.hikingupward.com/NNF/HuckleberryKnob/,0.788295,15
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/OVH/HungryMother/,0.882606,1
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/GWNF/VeachGapSouthForkOverlook/,0.869697,2
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/NCSP/LinvilleFalls/,0.838137,3
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/GWNF/TorryRidgeWhiteRockFalls/,0.820863,4
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/JNF/TinkerCliffsAndyLayneTrail/,0.816305,5
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/SNP/RiprapHollow/,0.811058,6
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/MNF/SmokeCampKnob/,0.807662,7
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/OVH/TrumboHollow/,0.80679,8
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/OVH/TrumboHollow/,0.80679,9
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/GWNF/LittleCreaseMountain/,0.805366,10
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/MNF/BlueBend/,0.802688,11
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/NNF/AlbertMountainLookoutTower/,0.795756,12
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/OVH/BearsDenSamMooreShelter/,0.7957,13
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/PNF/SetrockCreekFallsSouthToeRiver/,0.78968,14
https://www.hikingupward.com/JNF/HighKnobChiefBenge/,https://www.hikingupward.com/SNP/HightopMountain/,0.789208,15
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/SNP/SamsRidgeCatlettSpur/,0.838234,1
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/JNF/KellyKnob/,0.837055,2
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/SNP/CatlettMountain/,0.836705,3
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/SNP/CorbinMountain/,0.827146,4
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/SNP/StonyMountain/,0.826675,5
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/OVH/AshbyHollow/,0.81917,6
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/GWNF/AnthillSlateLick/,0.808259,7
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/GWNF/MudholeGap/,0.806091,8
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/GWNF/SignalKnob/,0.789996,9
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/OVH/RockCastleGorge/,0.786572,10
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/SNP/HazelRiver/,0.781582,11
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/NNF/StandingIndian/,0.778628,12
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/SNP/RobertsonMountain/,0.774922,13
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/GWNF/BigRockyRow/,0.753362,14
https://www.hikingupward.com/JNF/HoopHole/,https://www.hikingupward.com/GWNF/GroomsRidgeChestnutRidge/,0.749997,15
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/OVH/RockCastleGorge/,0.944516,1
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/GWNF/BigRockyRow/,0.907528,2
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/SNP/BrownMountain/,0.906825,3
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/GWNF/SignalKnob/,0.899423,4
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/GWNF/ElliottKnob/,0.878915,5
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/OVH/TrumboHollow/,0.876561,6
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/OVH/TrumboHollow/,0.876561,7
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/GWNF/MenekaPeak/,0.873034,8
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/SNP/RobertsonMountain/,0.861292,9
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/NNF/StandingIndian/,0.850584,10
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/GWNF/VeachGapSouthForkOverlook/,0.843878,11
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/SNP/BuckHollowMarysRock/,0.839883,12
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/SNP/RiprapHollow/,0.838771,13
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/GWNF/TorryRidgeWhiteRockFalls/,0.838234,14
https://www.hikingupward.com/JNF/KellyKnob/,https://www.hikingupward.com/SNP/BearChurchRock/,0.838158,15
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/PNF/PinchInRockJockLinvilleGorge/,0.896925,1
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/GWNF/LittleSluice/,0.881391,2
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/NNF/CheoahBald/,0.865346,3
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/GWNF/BrownsHollow/,0.837868,4
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/JNF/BalconyFalls/,0.824592,5
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/GWNF/BoganRun/,0.799747,6
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/MNF/ForksOfCranberry/,0.792897,7
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/GWNF/RoaringRun/,0.783069,8
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/GWNF/LongMountain/,0.780132,9
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/JNF/PineyRidge/,0.766302,10
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/PNF/PinnacleRockyKnobWalkersKnob/,0.747078,11
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/JNF/MtRogersElkRidge/,0.744582,12
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/GWNF/MillMountain/,0.740184,13
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/GWNF/GreatNorthMountain/,0.736847,14
https://www.hikingupward.com/JNF/LittleWilsonCreekWilderness/,https://www.hikingupward.com/PNF/ColbertRidgeBuncombeHorseRange/,0.730331,15
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/GWNF/MountPleasant/,0.896721,1
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/GWNF/KennedyPeak/,0.881198,2
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/GSMNP/ClingmansDome/,0.873919,3
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/JNF/ElkGardenBuzzardRock/,0.832032,4
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/OVH/RavenRocks/,0.831751,5
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/NCSP/PilotMountain/,0.829962,6
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/PNF/MaxPatch/,0.826601,7
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/GWNF/ColdMountain/,0.8264,8
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/GWNF/EagleRock/,0.805526,9
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/GWNF/EmeraldPond/,0.7954,10
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/OMH/AnnapolisRockBlackRockCliff/,0.794896,11
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/JNF/HangingRockObservatory/,0.782652,12
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/GSMNP/MountSterling/,0.775883,13
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/OVH/SkyMeadows/,0.775116,14
https://www.hikingupward.com/JNF/McAfeeKnob/,https://www.hikingupward.com/NCSP/LookoutMountain/,0.77213,15
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/OVH/LoudounHeights/,0.891604,1
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/GWNF/ShawlGap/,0.883203,2
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/GWNF/Tri-County/,0.875192,3
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/OVH/KeysGapBuzzardRocks/,0.869085,4
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/SNP/DoubleBearRocks/,0.868935,5
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/GWNF/HoneQuarryRidge/,0.82453,6
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/GWNF/BillKruszkaOverlook/,0.821794,7
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/GWNF/EmeraldPond/,0.818874,8
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/GWNF/SaltlogGapLoop/,0.815535,9
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/GWNF/OakKnob/,0.809022,10
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/JNF/CoveMountain/,0.805441,11
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/GWNF/GroomsRidgeChestnutRidge/,0.803168,12
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/OWVH/HighRockShockeysKnob/,0.801916,13
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/JNF/ElkGardenBuzzardRock/,0.795722,14
https://www.hikingupward.com/JNF/MountainLakeWilderness/,https://www.hikingupward.com/NNF/AlbertMountainLookoutTower/,0.791581,15
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/GWNF/MillMountain/,0.999396,1
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/GWNF/HalfmoonMountain/,0.907306,2
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/GWNF/ThreeRidges/,0.8534,3
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/SNP/JonesMountain/,0.827144,4
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/GWNF/ThePriest/,0.819254,5
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/SNP/TrayfootMountainPaineRun/,0.802567,6
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/SNP/BrownMountain/,0.801268,7
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/PNF/MtMitchell/,0.791104,8
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/GWNF/BaldKnob/,0.790902,9
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/MNF/CanaanMountainTableRock/,0.786404,10
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/GWNF/BigRockyRow/,0.778112,11
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/GWNF/SignalKnob/,0.773655,12
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/GWNF/DuncanKnobHollow/,0.773019,13
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/MNF/BlackbirdKnob/,0.768888,14
https://www.hikingupward.com/JNF/MtRogersElkRidge/,https://www.hikingupward.com/MNF/HighMeadowsSenecaCreek/,0.765702,15
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/MNF/CanaanMountainTableRock/,0.833333,1
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,0.77775,2
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/JNF/MtRogersElkRidge/,0.74552,3
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/GWNF/MillMountain/,0.74552,4
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/GWNF/ThePriest/,0.718782,5
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/GWNF/ThreeRidges/,0.71761,6
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/GWNF/TarJacketRidge/,0.710618,7
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/GWNF/DuncanKnobHollow/,0.699528,8
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/GWNF/HalfmoonMountain/,0.667297,9
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/GWNF/SignalKnob/,0.667297,10
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/SNP/BrownMountain/,0.656207,11
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/OMH/MarylandChallenge/,0.6414,12
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/PNF/BabelTower/,0.638442,13
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/GWNF/DrippingRockRockfishGap/,0.636563,14
https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,https://www.hikingupward.com/NNF/TheHangover/,0.633532,15
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/MNF/CanaanMountainTableRock/,0.879394,1
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/JNF/MtRogersGraysonHighlands/,0.77775,2
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/NNF/TheHangover/,0.699399,3
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/WMNF/Presidentials/,0.694913,4
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/JNF/MtRogersElkRidge/,0.694643,5
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/GWNF/MillMountain/,0.693671,6
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/GWNF/ThreeRidges/,0.683807,7
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/GWNF/TarJacketRidge/,0.683753,8
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/MNF/CranberryRiver/,0.674993,9
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/MNF/DollySodsLionsHead/,0.671352,10
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/PNF/OldButtKnobShiningCreek/,0.671335,11
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/GWNF/ThePriest/,0.6634,12
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/JNF/WilburnRidgePineMountain/,0.655958,13
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/MNF/SpruceKnobSenecaCreek/,0.653998,14
https://www.hikingupward.com/JNF/MtRogersWilburnRidge/,https://www.hikingupward.com/GWNF/StricklerKnob/,0.636577,15
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/GWNF/ShenandoahMountainLynnSpring/,0.794159,1
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/NNF/StandingIndian/,0.777894,2
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/GWNF/MudholeGap/,0.762385,3
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/GWNF/AnthillSlateLick/,0.761525,4
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/NCSP/JacobForkRim/,0.749404,5
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/UNF/BirkheadMountainsWilderness/,0.747383,6
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/GWNF/HardscrabbleKnob/,0.745884,7
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/UNF/LittleLongMountain/,0.743606,8
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/JNF/WilburnRidgePineMountain/,0.737503,9
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/GWNF/RoaringRun/,0.736291,10
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/MNF/RoaringPlains/,0.730511,11
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/GWNF/Tri-County/,0.715361,12
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/GWNF/KernsMountain/,0.710023,13
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/MNF/AlleghenySenecaCreek/,0.706004,14
https://www.hikingupward.com/JNF/NorthMountainTrail/,https://www.hikingupward.com/GWNF/BrownsHollow/,0.702686,15
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/JNF/BalconyFalls/,0.944516,1
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/GWNF/KernsMountain/,0.900492,2
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/GWNF/LittleSluice/,0.88518,3
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/GWNF/WhetstoneRidge/,0.880927,4
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/PNF/ColbertRidgeBuncombeHorseRange/,0.874206,5
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/PNF/RichMountainLoversLeap/,0.840956,6
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/SNP/RockyMount/,0.826162,7
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/PNF/MtMitchell/,0.824442,8
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/OVH/HouseMountain/,0.823453,9
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/GWNF/BaldKnob/,0.823332,10
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/NNF/StandingIndian/,0.80723,11
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/PNF/ColdMountain/,0.806377,12
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/UNF/LittleLongMountain/,0.802961,13
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/NNF/YellowMountainLookoutTower/,0.782651,14
https://www.hikingupward.com/JNF/PineyRidge/,https://www.hikingupward.com/GWNF/OakKnob/,0.775017,15
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/GWNF/GerhardShelter/,0.955006,1
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/GWNF/BoganRun/,0.835716,2
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/GWNF/GroomsRidgeChestnutRidge/,0.824504,3
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/JNF/HangingRock/,0.820978,4
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/GWNF/OakKnob/,0.811375,5
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/SNP/RiprapHollow/,0.804354,6
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/GWNF/FallsRidge/,0.800172,7
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/GWNF/TorryRidgeWhiteRockFalls/,0.800165,8
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/SNP/ChesterGapJenkinsGap/,0.790395,9
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/OVH/FortunesCove/,0.784534,10
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/GWNF/LongMountainRidge/,0.78298,11
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/GWNF/WhetstoneRidge/,0.778874,12
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/MNF/LakeSherwood/,0.774894,13
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/GWNF/RiddlesCut/,0.768947,14
https://www.hikingupward.com/JNF/TerrapinMountain/,https://www.hikingupward.com/JNF/CoveMountain/,0.767421,15
